writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,irr0,0,36,-2.479811027894055,10.55886923189467,0.45569620253164556,0.5,True
synth,irr0,0,37,-3.023699446446294,10.082191623665606,0.46835443037974683,0.5,True
synth,irr0,0,38,-3.326625405280865,9.789582648335239,0.4810126582278481,0.5,True
synth,irr0,0,39,-3.813072716615724,9.574036408993795,0.49367088607594933,0.5,True
synth,irr0,0,40,-4.055619628081804,9.201611327290138,0.5063291139240507,0.5,True
synth,irr0,0,41,-4.452405277475121,9.107463676042721,0.5189873417721519,0.5,True
synth,irr0,0,42,-4.588515620664995,8.64401491857908,0.5316455696202531,0.5,True
synth,irr0,0,43,-4.93001252789481,8.375767184698534,0.5443037974683544,0.5,True
synth,irr0,0,44,-5.2114836090733005,7.967923001085832,0.5569620253164557,0.5,True
synth,irr0,0,45,-5.635837737134241,7.604925880640324,0.569620253164557,0.5,True
synth,irr0,0,46,-6.029091465548141,7.038087478952399,0.5822784810126582,0.5,True
synth,irr0,0,47,-6.03267508263088,6.715343943747195,0.5949367088607594,0.5,True
synth,irr0,0,48,-5.923460481134906,6.118579329033374,0.6075949367088608,0.5,True
synth,irr0,0,49,-6.177171030778677,5.710694929451873,0.620253164556962,0.5,True
synth,irr0,0,50,-6.081460156406755,5.126352695729676,0.6329113924050633,0.5,True
synth,irr0,0,51,-5.8894414196466895,4.486798630443307,0.6455696202531646,0.5,True
synth,irr0,0,52,-5.9828218642586855,3.7437523561975157,0.6582278481012658,0.5,True
synth,irr0,0,53,-5.492608652708311,3.4453294042255314,0.6708860759493671,0.5,True
synth,irr0,0,54,-5.353087808111732,3.2984563507891993,0.6835443037974683,0.5,True
synth,irr0,0,55,-5.031544630900357,3.0850360713510914,0.6962025316455696,0.5,True
synth,irr0,0,56,-4.7100130695417475,2.6872324239153125,0.7088607594936709,0.5,True
synth,irr0,0,57,-4.501123676238109,2.485289538539978,0.7215189873417721,0.5,True
synth,irr0,0,58,-4.052589756388601,2.0878278754993436,0.7341772151898734,0.5,True
synth,irr0,0,59,-3.5996590297015283,1.6447403161479923,0.7468354430379747,0.5,True
synth,irr0,0,60,-3.2379422836022975,1.4438719806474904,0.7594936708860759,0.5,True
synth,irr0,0,61,-2.9151403850136246,1.006643420762061,0.7721518987341772,0.5,True
synth,irr0,0,62,-2.5041252791406015,0.7365090155880822,0.7848101265822784,0.5,True
synth,irr0,0,63,-2.0864731197119104,0.5772161856942113,0.7974683544303798,0.5,True
synth,irr0,0,64,-1.4773593802045222,0.5685626614458238,0.810126582278481,0.5,True
synth,irr0,0,65,-1.0006274751212634,0.5776263035696093,0.8227848101265822,0.5,True
synth,irr0,0,66,-0.7396875480853116,0.7780280950003264,0.8354430379746836,0.5,True
synth,irr0,0,67,-0.21537076782833642,0.84227989089686,0.8481012658227848,0.5,True
synth,irr0,0,68,0.10082047663926541,1.0580375346179955,0.8607594936708861,0.5,True
synth,irr0,0,69,0.693577208954389,1.164010498844561,0.8734177215189873,0.5,True
synth,irr0,0,70,1.2758672488212892,1.4087379704832772,0.8860759493670886,0.5,True
synth,irr0,0,71,1.794342662589266,1.336738279682797,0.8987341772151899,0.5,True
synth,irr0,0,72,2.435490210215788,1.621378397240857,0.9113924050632911,0.5,True
synth,irr0,0,73,2.8832747548562634,1.8931334473969779,0.9240506329113924,0.5,True
synth,irr0,0,74,3.489307493461766,2.120847244945085,0.9367088607594937,0.5,True
synth,irr0,0,75,3.6998414802047574,2.543062759357359,0.9493670886075949,0.5,True
synth,irr0,0,76,3.759295628772528,3.02244219245403,0.9620253164556962,0.5,True
synth,irr0,0,77,4.003642452699465,3.686386267307748,0.9746835443037974,0.5,True
synth,irr0,0,78,4.16957523954019,4.142985721331973,0.9873417721518987,0.5,True
synth,irr0,0,79,4.087126484190563,4.713783198171733,1.0,0.5,True
