writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,normal0,0,31,1.2862430567438166,10.083221200413712,0.3924050632911392,0.5,True
synth,normal0,0,32,0.8480652061216032,10.050399498407792,0.4050632911392405,0.5,True
synth,normal0,0,33,0.27445148108894346,10.002992036161135,0.4177215189873418,0.5,True
synth,normal0,0,34,-0.1497594230843729,9.936178788730695,0.43037974683544306,0.5,True
synth,normal0,0,35,-0.5165580349531258,9.745899392763524,0.4430379746835443,0.5,True
synth,normal0,0,36,-1.050612710882112,9.540675984318055,0.45569620253164556,0.5,True
synth,normal0,0,37,-1.4378854068520137,9.211325846068876,0.46835443037974683,0.5,True
synth,normal0,0,38,-1.890841495487869,9.31838621879039,0.4810126582278481,0.5,True
synth,normal0,0,39,-2.2684937783649124,9.074268374718981,0.49367088607594933,0.5,True
synth,normal0,0,40,-2.5864926020195482,8.79291480151835,0.5063291139240507,0.5,True
synth,normal0,0,41,-3.1883328135266322,8.4747555968492,0.5189873417721519,0.5,True
synth,normal0,0,42,-3.547532897352103,8.02723788165885,0.5316455696202531,0.5,True
synth,normal0,0,43,-3.936913652467918,7.786008026209341,0.5443037974683544,0.5,True
synth,normal0,0,44,-4.17959287267867,7.305355736229251,0.5569620253164557,0.5,True
synth,normal0,0,45,-4.349424642371656,6.827960477012212,0.569620253164557,0.5,True
synth,normal0,0,46,-4.396079932097719,6.402274788062465,0.5822784810126582,0.5,True
synth,normal0,0,47,-4.634115911518763,5.833360773221327,0.5949367088607594,0.5,True
synth,normal0,0,48,-4.718784225796926,5.312574724764625,0.6075949367088608,0.5,True
synth,normal0,0,49,-4.747716740987184,4.82015616857368,0.620253164556962,0.5,True
synth,normal0,0,50,-4.731599985076707,4.185349486689946,0.6329113924050633,0.5,True
synth,normal0,0,51,-4.647923502193605,3.658050463159719,0.6455696202531646,0.5,True
synth,normal0,0,52,-4.482440777829126,3.190058506079033,0.6582278481012658,0.5,True
synth,normal0,0,53,-4.324842944536202,2.6047267821017632,0.6708860759493671,0.5,True
synth,normal0,0,54,-4.15836144322112,2.1201937528401094,0.6835443037974683,0.5,True
synth,normal0,0,55,-3.9498814918627962,1.621173360665647,0.6962025316455696,0.5,True
synth,normal0,0,56,-3.6994639097541686,1.2591128726352712,0.7088607594936709,0.5,True
synth,normal0,0,57,-3.3059937522344196,0.7449071105657855,0.7215189873417721,0.5,True
synth,normal0,0,58,-3.1039740760953207,0.2557863295504922,0.7341772151898734,0.5,True
synth,normal0,0,59,-2.7563849218057364,-0.09342235945085386,0.7468354430379747,0.5,True
synth,normal0,0,60,-2.3382476910048378,-0.3210970891771981,0.7594936708860759,0.5,True
synth,normal0,0,61,-1.8203593764825485,-0.5920464455999488,0.7721518987341772,0.5,True
synth,normal0,0,62,-1.315290820063006,-0.7371406262609616,0.7848101265822784,0.5,True
synth,normal0,0,63,-0.8593809329038138,-1.0878925319714527,0.7974683544303798,0.5,True
synth,normal0,0,64,-0.3332233039427144,-1.2098287621030697,0.810126582278481,0.5,True
synth,normal0,0,65,0.18896042012865755,-1.2701027317319242,0.8227848101265822,0.5,True
synth,normal0,0,66,0.7174394507532543,-1.3198594697038815,0.8354430379746836,0.5,True
synth,normal0,0,67,1.2555098728673968,-1.055803853613389,0.8481012658227848,0.5,True
synth,normal0,0,68,1.6127549281865967,-1.0559289075199672,0.8607594936708861,0.5,True
synth,normal0,0,69,2.2116192964639416,-0.7983061023839242,0.8734177215189873,0.5,True
synth,normal0,0,70,2.797657700435853,-0.6372985977216183,0.8860759493670886,0.5,True
synth,normal0,0,71,3.1773867410103858,-0.5551970076505243,0.8987341772151899,0.5,True
synth,normal0,0,72,3.6540622540989176,-0.32173033507365717,0.9113924050632911,0.5,True
synth,normal0,0,73,4.090389980755741,-0.12968036699552762,0.9240506329113924,0.5,True
synth,normal0,0,74,4.483694833280158,0.10120505723921408,0.9367088607594937,0.5,True
synth,normal0,0,75,4.9502860476098185,0.40536410550316915,0.9493670886075949,0.5,True
synth,normal0,0,76,5.378369926624981,0.7985174671334092,0.9620253164556962,0.5,True
synth,normal0,0,77,5.559858160937007,1.1711222873550227,0.9746835443037974,0.5,True
synth,normal0,0,78,5.778459400056513,1.735565745045951,0.9873417721518987,0.5,True
synth,normal0,0,79,5.948540178658151,2.08283369260764,1.0,0.5,True
