writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,irr5,0,28,4.630101286048616,9.938416289121287,0.35443037974683544,0.5,True
synth,irr5,0,29,4.005760191583265,10.230498244266307,0.3670886075949367,0.5,True
synth,irr5,0,30,3.653748752683511,10.44841764559536,0.37974683544303794,0.5,True
synth,irr5,0,31,3.2110787639986156,10.649531987004666,0.3924050632911392,0.5,True
synth,irr5,0,32,2.884421603849096,10.914372280435538,0.4050632911392405,0.5,True
synth,irr5,0,33,2.4683805463049313,10.787818595715231,0.4177215189873418,0.5,True
synth,irr5,0,34,1.9983972116247712,10.686691612541374,0.43037974683544306,0.5,True
synth,irr5,0,35,1.7314089376331236,10.554403182628334,0.4430379746835443,0.5,True
synth,irr5,0,36,1.1886107672293482,10.14119391914114,0.45569620253164556,0.5,True
synth,irr5,0,37,0.7933502079290454,10.117818380753597,0.46835443037974683,0.5,True
synth,irr5,0,38,0.3106113895234639,9.734339076135287,0.4810126582278481,0.5,True
synth,irr5,0,39,0.08962467769867238,9.67798075739607,0.49367088607594933,0.5,True
synth,irr5,0,40,-0.044076224861873486,9.711615390126088,0.5063291139240507,0.5,True
synth,irr5,0,41,-0.4529430310565422,9.330092547025016,0.5189873417721519,0.5,True
synth,irr5,0,42,-0.6504853868996326,8.904835120424924,0.5316455696202531,0.5,True
synth,irr5,0,43,-0.8662452893364643,8.444864523807716,0.5443037974683544,0.5,True
synth,irr5,0,44,-1.102012059824664,7.926307461634104,0.5569620253164557,0.5,True
synth,irr5,0,45,-1.1402154391110662,7.576446952936896,0.569620253164557,0.5,True
synth,irr5,0,46,-1.498155350614915,6.93534133947742,0.5822784810126582,0.5,True
synth,irr5,0,47,-1.6761907726976064,6.402033952689295,0.5949367088607594,0.5,True
synth,irr5,0,48,-1.7239985348773814,5.75138184992174,0.6075949367088608,0.5,True
synth,irr5,0,49,-1.774361060926665,5.0287382507022045,0.620253164556962,0.5,True
synth,irr5,0,50,-1.4258562916456703,4.474418105845072,0.6329113924050633,0.5,True
synth,irr5,0,51,-1.4848329392490922,3.9703967403052394,0.6455696202531646,0.5,True
synth,irr5,0,52,-1.17255917002863,3.3202983005826585,0.6582278481012658,0.5,True
synth,irr5,0,53,-1.1683493495206287,2.934520281296601,0.6708860759493671,0.5,True
synth,irr5,0,54,-0.8522261944330296,2.471137102890655,0.6835443037974683,0.5,True
synth,irr5,0,55,-0.9707350009357352,1.973129597772969,0.6962025316455696,0.5,True
synth,irr5,0,56,-0.7846932180346124,1.5294199281961511,0.7088607594936709,0.5,True
synth,irr5,0,57,-0.6995038269053051,1.2404461441584647,0.7215189873417721,0.5,True
synth,irr5,0,58,-0.43116987231507,1.2186004017600764,0.7341772151898734,0.5,True
synth,irr5,0,59,-0.12024536552757925,1.0571032693026894,0.7468354430379747,0.5,True
synth,irr5,0,60,0.16101134520845395,0.6656152129660449,0.7594936708860759,0.5,True
synth,irr5,0,61,0.7935299433699219,0.4115081025967439,0.7721518987341772,0.5,True
synth,irr5,0,62,1.0862152586572726,0.3189903729648592,0.7848101265822784,0.5,True
synth,irr5,0,63,1.4151859164666643,0.024110956535369765,0.7974683544303798,0.5,True
synth,irr5,0,64,1.9065489443284331,0.018880693276344673,0.810126582278481,0.5,True
synth,irr5,0,65,2.3808803428041125,-0.02429614139040017,0.8227848101265822,0.5,True
synth,irr5,0,66,2.933433834980394,-0.002428130307472489,0.8354430379746836,0.5,True
synth,irr5,0,67,3.5469742281093577,0.11788286750079563,0.8481012658227848,0.5,True
synth,irr5,0,68,4.227478790324231,0.18136189451948342,0.8607594936708861,0.5,True
synth,irr5,0,69,4.624656535003756,0.29792125346019505,0.8734177215189873,0.5,True
synth,irr5,0,70,4.878756523645952,0.5062524038251709,0.8860759493670886,0.5,True
synth,irr5,0,71,5.549399648544599,0.6531792578034572,0.8987341772151899,0.5,True
synth,irr5,0,72,5.943638604980981,1.0839436534916727,0.9113924050632911,0.5,True
synth,irr5,0,73,6.392947251532953,1.536710384403911,0.9240506329113924,0.5,True
synth,irr5,0,74,6.857568862983593,1.8783174976430947,0.9367088607594937,0.5,True
synth,irr5,0,75,7.066913910300324,2.303533991940698,0.9493670886075949,0.5,True
synth,irr5,0,76,7.286639859445955,2.785584963341302,0.9620253164556962,0.5,True
synth,irr5,0,77,7.372836417818168,3.1398958049228103,0.9746835443037974,0.5,True
synth,irr5,0,78,7.534022730353996,3.4609917279394398,0.9873417721518987,0.5,True
synth,irr5,0,79,7.605053592941133,3.70297763843154,1.0,0.5,True
