writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,normal3,0,28,2.4009148484696468,10.02977199296067,0.35443037974683544,0.5,True
synth,normal3,0,29,1.8666460600057584,10.073868042111823,0.3670886075949367,0.5,True
synth,normal3,0,30,1.343297279916007,10.336394830125757,0.37974683544303794,0.5,True
synth,normal3,0,31,0.7899416275114175,10.44995126979326,0.3924050632911392,0.5,True
synth,normal3,0,32,0.1885517937199569,10.575485209234369,0.4050632911392405,0.5,True
synth,normal3,0,33,-0.29902680150735067,10.797045844829803,0.4177215189873418,0.5,True
synth,normal3,0,34,-0.7883654027875977,10.886140284085371,0.43037974683544306,0.5,True
synth,normal3,0,35,-1.2639569699368127,10.698697057512582,0.4430379746835443,0.5,True
synth,normal3,0,36,-1.6855335426574238,10.513837984481054,0.45569620253164556,0.5,True
synth,normal3,0,37,-2.0294351410999316,10.38379491639981,0.46835443037974683,0.5,True
synth,normal3,0,38,-2.374325686334182,10.185335447546034,0.4810126582278481,0.5,True
synth,normal3,0,39,-2.9167099598391317,9.821356742950494,0.49367088607594933,0.5,True
synth,normal3,0,40,-3.4122454078422773,9.385409397464043,0.5063291139240507,0.5,True
synth,normal3,0,41,-3.8460085924275464,8.958090785055369,0.5189873417721519,0.5,True
synth,normal3,0,42,-4.349500285923863,8.411789323869844,0.5316455696202531,0.5,True
synth,normal3,0,43,-4.571685659155377,8.073492568702001,0.5443037974683544,0.5,True
synth,normal3,0,44,-4.892307919218738,7.560878961168714,0.5569620253164557,0.5,True
synth,normal3,0,45,-5.093465967767186,7.0410477177169115,0.569620253164557,0.5,True
synth,normal3,0,46,-5.3354501093470885,6.49294265441546,0.5822784810126582,0.5,True
synth,normal3,0,47,-5.50421139153106,5.983578522687462,0.5949367088607594,0.5,True
synth,normal3,0,48,-5.520784835084972,5.548445749664674,0.6075949367088608,0.5,True
synth,normal3,0,49,-5.5894522470784995,4.958186880314184,0.620253164556962,0.5,True
synth,normal3,0,50,-5.675079277816247,4.34086728726597,0.6329113924050633,0.5,True
synth,normal3,0,51,-5.639747792495263,3.980551152493378,0.6455696202531646,0.5,True
synth,normal3,0,52,-5.437424569961199,3.4172246887940956,0.6582278481012658,0.5,True
synth,normal3,0,53,-5.228061331438413,3.087635673422671,0.6708860759493671,0.5,True
synth,normal3,0,54,-5.12021604266782,2.5077744918551987,0.6835443037974683,0.5,True
synth,normal3,0,55,-4.790033952727307,2.130432642058343,0.6962025316455696,0.5,True
synth,normal3,0,56,-4.381450557739943,1.7185415308365568,0.7088607594936709,0.5,True
synth,normal3,0,57,-4.047870431405942,1.1620108029745015,0.7215189873417721,0.5,True
synth,normal3,0,58,-3.6007121936911166,0.8292449785632976,0.7341772151898734,0.5,True
synth,normal3,0,59,-3.212139102385675,0.6688709793669236,0.7468354430379747,0.5,True
synth,normal3,0,60,-2.656671334791874,0.624388549994407,0.7594936708860759,0.5,True
synth,normal3,0,61,-2.250948979239497,0.5228125047044355,0.7721518987341772,0.5,True
synth,normal3,0,62,-1.815481141553066,0.31428903964727506,0.7848101265822784,0.5,True
synth,normal3,0,63,-1.5147343818632215,0.04397828841937673,0.7974683544303798,0.5,True
synth,normal3,0,64,-0.9162979570033019,-0.06202544381432348,0.810126582278481,0.5,True
synth,normal3,0,65,-0.43313530096019315,-0.09575349218577688,0.8227848101265822,0.5,True
synth,normal3,0,66,0.19145272376864242,-0.12402410380228063,0.8354430379746836,0.5,True
synth,normal3,0,67,0.88929664703522,0.13444180981980008,0.8481012658227848,0.5,True
synth,normal3,0,68,1.302778364638188,0.3177047233029442,0.8607594936708861,0.5,True
synth,normal3,0,69,1.876876776973495,0.27390981754587473,0.8734177215189873,0.5,True
synth,normal3,0,70,2.4654808340885332,0.34517370477585335,0.8860759493670886,0.5,True
synth,normal3,0,71,2.8003148241156595,0.605444069953657,0.8987341772151899,0.5,True
synth,normal3,0,72,3.2484863502554586,0.8612441245259577,0.9113924050632911,0.5,True
synth,normal3,0,73,3.5512501103075844,1.0095293134203498,0.9240506329113924,0.5,True
synth,normal3,0,74,3.9731833999254937,1.3758064034036637,0.9367088607594937,0.5,True
synth,normal3,0,75,4.4986552609522175,1.635631703513007,0.9493670886075949,0.5,True
synth,normal3,0,76,4.732492678045835,2.221423920824213,0.9620253164556962,0.5,True
synth,normal3,0,77,5.07608014213936,2.547095490813497,0.9746835443037974,0.5,True
synth,normal3,0,78,5.315351309890143,2.9270441997352368,0.9873417721518987,0.5,True
synth,normal3,0,79,5.488509558512704,3.3393275726043696,1.0,0.5,True
